id,datetime,context,question,answer
g_10379,2021-11-11 14:50:41,周りのビジネスマンも同様の評価で、その点で他のアプリを使うことに,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_1182,2021-12-12 07:27:14,歩くとスタンプや、ポイントで、お楽しみ応募とかあり、沢山のお楽しみがあります,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_7791,2021-12-05 21:21:11,ポイント、クーポン良いですね♪,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_11847,2021-11-25 11:49:08,ためになるニュース,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_13932,2021-11-15 22:57:20,詐欺かと,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_4524,2021-12-07 21:00:43,最近、歩数がカウントしない,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,歩数がカウントしない
g_9970,2021-12-03 18:10:14,もっと沢山プロ野球のストーブリーグの記事を特集して欲しいです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,もっと沢山プロ野球のストーブリーグの記事を特集して欲しい
g_7775,2021-12-03 01:57:12,メンテナンスはいいけどその間支払い一切できないのが困る,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,メンテナンスはいいけどその間支払い一切できない
g_4275,2021-11-05 00:41:03,歩いても歩数が正確にカウントされない,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,歩数が正確にカウントされない
g_1766,2021-12-03 11:32:12,財布ナシで決済出来るのはありがたいですがチケットの有効期限をもっと分かりやすく教えてほしいな,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,チケットの有効期限をもっと分かりやすく教えてほしい
g_11230,2021-11-10 11:40:49,天気予報が詳しくて良いです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_2645,2021-12-07 23:05:28,クーポンコード入手方法が理解不能,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,クーポンコード入手方法が理解不能
g_3572,2021-12-15 20:01:20,抽選に全く当たる気がしない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_2722,2021-11-16 18:44:05,購入したのに反映されないとき腹立つ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,購入したのに反映されない
g_13586,2021-10-28 12:31:46,いろんなペイがいまいち信用できないので、銀行やら電子マネーやらクレジットやらその他連携サービスがほぼあるを脳死しながら一纏めになってる楽天がいいです,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_3730,2021-10-23 13:10:09,職場の自販機はセンサーが悪いのかスマホを再起動しようが時間かえようが何しても反応しない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,スマホを再起動しようが時間かえようが何しても反応しない
g_11951,2021-11-02 06:24:43,毎日ニュースありがとう,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_618,2021-11-20 17:08:06,が起こってます,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
g_7972,2021-12-11 19:22:47,支払いがスムーズに行えて満足です,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_8359,2021-10-26 06:05:53,pp-アプリ機能追加したいです,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_1854,2021-12-13 09:36:36,綾鷹の商品を買うと何故かいつも2ポイント貰えて、結果直ぐに15ポイントたまります,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_4279,2021-10-31 18:07:11,コークや他のアプリと連動してるから解除できないし,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,コークや他のアプリと連動してるから解除できない
g_3336,2021-12-13 10:00:03,また、登録し直し,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_4637,2021-11-29 23:51:33,またよくわからない,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_12832,2021-11-26 07:02:53,ポイントが貯まるので楽しい,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_7168,2021-11-27 16:59:19,とメッセージが出るようになり、起動完了するまえに落ちるようになった,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動完了するまえに落ちるようになった
g_10589,2021-11-19 18:39:24,など,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_11001,2021-12-06 07:19:55,携帯を変えたとたんにまた嫌韓記事が大量に配信されるようになった,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,嫌韓記事が大量に配信されるようになった
g_2433,2021-12-06 07:46:42,毎日歩くのが楽しいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_8164,2021-11-09 18:57:50,今回のアップデートでヤフーid持ってるのにログインできなかった問題は解決しました,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_6580,2021-10-28 06:45:32,ゴミ,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_11299,2021-11-22 19:23:44,いいね-,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_9361,2021-11-12 19:21:13,例えば4文字移動したいのに3文字分しか移動できない,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,4文字移動したいのに3文字分しか移動できない
g_2163,2021-12-10 10:01:10,半年ほど使いましたが、1日3km走ればスタンプ1個などの期間限定イベントも利用すれば、時間はかかりますがタダでドリンクgetできました,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_3433,2021-11-04 20:23:48,毎日利用してます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_7722,2021-11-26 11:41:10,銀行口座を登録しておけばチャージも簡単にできますが、認証が求められないので不要にチャージする危険もありそうです,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_9146,2021-11-24 20:06:37,とても可愛い絵文字が沢山あっていいと思います•ө•♡♡̇̇♡←このようにとても可愛いです,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_8108,2021-11-29 18:21:43,もっと利用できる店舗が増えて欲しいです,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,利用できる店舗が増えて欲しい
g_6924,2021-11-29 23:49:18,会員証の時計って必要,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_10032,2021-11-03 15:21:24,当たるかどうかはもうちょっと様子を見ます,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_1447,2021-12-11 14:11:35,ただ電子マネー決済出来る自販機が少ないのが残念,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,電子マネー決済出来る自販機が少ない
g_8058,2021-11-27 20:55:04,使いやすい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_1462,2021-11-22 08:40:11,コークオン,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_1675,2021-11-29 12:06:17,自販機に近付いてから商品購入終了まで1分以上ヘタして通信切れましたとかなると数分掛かる,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機に近付いてから商品購入終了まで1分以上ヘタして通信切れましたとかなると数分掛かる
g_11587,2021-11-05 18:42:12,低俗広告&クーポン詐欺&デマ&偏向報道&フェイク配信アプリ,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,低俗広告&クーポン詐欺&デマ&偏向報道&フェイク配信
g_12663,2021-12-10 21:18:32,二度とインストールしない,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_7625,2021-11-09 13:36:52,とても便利です,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_4055,2021-10-21 19:49:47,内部的にはしているのかもしれませんが、こちらから閲覧できず、連携アプリからも参照不可能の為、利用ができません,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,利用ができません
g_13041,2021-12-11 12:22:52,アプリが使えなくて困っている,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,アプリが使えなくて
g_4345,2021-11-20 11:18:32,気が利かない,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_4893,2021-10-24 14:47:29,色々な人との会話で勉強にもなるし、私は、良かったと思います,この文章はGooglePlayストアのレビューです。lemon8アプリの欠陥やlemon8アプリに対する要望が書かれているのはどこですか？,
g_13239,2021-11-09 10:33:17,今は、トラブルにあったことは、ないので安心しています,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_11975,2021-12-13 18:54:16,週刊誌記事が多すぎると思います,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_794,2021-11-27 22:12:37,最初は良かったけど、最近バグが多くて今は何しても動かない曲に合わせてやってるのに合わないし、止まるし使い物にならなすぎる,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,最近バグが多くて今は何しても動かない曲に合わせてやってるのに合わないし、止まる
g_3565,2021-11-29 00:09:35,元々は自販機で飲み物を購入していなかったのに、このアプリを入れたことでまんまと購入するようになってしまいました,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_13674,2021-11-28 22:22:13,アップデートしてくださいと言ってるくせにアップデートしたら全く使えなくなった,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,全く使えなくなった
g_9977,2021-11-05 20:39:29,良かった,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_11849,2021-11-16 13:44:58,です無料のアプリであるのは理解してますのでクレームという訳ではないですが、もし可能ならその会社雑誌,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6732,2021-11-28 13:57:05,と出て開きません,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_4381,2021-11-07 21:45:58,どうも8kmくらい歩いてるらしいがgooglefit計測なので正しくないかもね,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_5077,2021-10-27 17:42:40,どうにかしてください,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,どうにかしてください
g_8172,2021-12-14 13:12:15,買い物がしやすく成りました,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_6356,2021-11-29 16:42:23,動作確認してからリリースお願いします,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,動作確認してからリリースお願いします
g_1200,2021-12-14 12:59:15,無料クーポン等お得を有意義に使ってます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_1874,2021-11-16 14:13:49,そんな私も職場に自販機を発見し、職場の女の子にコークオンでのドリンクの買い方を聞いて、世界が一変しました,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_8243,2021-11-15 19:42:17,使いやすい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_342,2021-10-30 00:12:37,とても面白いものがあり、楽しく見させて頂いています,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_752,2021-11-25 21:15:51,画質はよい,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
g_13217,2021-12-01 15:01:32,利用価値無し,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_10938,2021-11-12 16:13:13,毎日最新のニュースが読めるのでありがたい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_11173,2021-10-26 16:12:09,画面が黒地に白文字なので眼の弱い自分にはとても読みやすいです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_5520,2021-12-12 15:44:38,スマホ側の問題なのか何なのか,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_9923,2021-11-14 20:06:18,なのでアンストしました,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_11527,2021-12-07 08:13:31,前は使いやすかったけど今は開いてからの更新も遅いし他のアプリでもいいかなと思っています,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,開いてからの更新も遅い
g_13800,2021-11-21 12:29:05,カスタマーサービスは最低の対応,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,カスタマーサービスは最低の対応
g_2938,2021-12-11 16:48:16,ポイントで無料で飲み物を貰えるのは良いのですが、自販機とやたらと繋がりにくいし、そもそも起動しないといけないので、片手にスマホ、片手に財布になって煩わしい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機とやたらと繋がりにくいし、そもそも起動しないといけない
g_9189,2021-11-14 14:05:37,反応しないなー‪wこのキーボード‪w‪wキーボード背景動画にしてるせいかな,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,反応しない
g_10368,2021-10-22 22:49:30,雨雲レーダーが、微妙なときがあるのが気になる,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,雨雲レーダーが、微妙なときがある
g_6465,2021-11-28 23:04:34,今日、開こうと思ったけど開けなくなってた,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,開けなくなってた
g_5254,2021-12-06 12:19:14,googleplayの金額が足りず一旦定期購入を辞めてたんですけど、プレミアムプランでまた購入したのにも関わらず、購入されたことにならず使えない,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,購入されたことにならず使えない
g_2679,2021-10-29 19:20:57,2021/07/12いつの間にかios版が出ていたのでipadで使ってみたけど、やはり全く自販機と繋がらなかった,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機と繋がらなかった
g_4468,2021-11-06 22:43:04,と思いました,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_1735,2021-10-22 09:53:00,15ポイントでチケット一枚ですが、商品1つで2ポイントのキャンペーンがよくあり、結構早くポイントが貯まります,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_11523,2021-11-29 17:33:54,とても見やすいですよね,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_12158,2021-12-13 23:10:18,なかなか、楽しい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_775,2021-11-30 21:55:43,他の編集アプリと比べてすごく使いやすいし、覚えやすいというが評価のつけ所です,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
g_12710,2021-12-12 22:48:24,アプリ内で買い物するのにパスワード入力しないと利用出来ない,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,パスワード入力しないと利用出来ない
g_5543,2021-11-01 18:27:27,bgmを設定出来ていないのに月一回の権利を消費したことになるプログラムを修正してください,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,bgmを設定出来ていないのに月一回の権利を消費したことになる
g_2635,2021-10-22 00:08:36,赤い自動販売機を捜して飲み物を買ってます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_94,2021-12-08 00:58:32,天才,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_3410,2021-12-13 13:09:35,続けて購入するとスタンプ貰えない時が有るのが残念です,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,続けて購入するとスタンプ貰えない
g_3223,2021-11-14 08:56:48,なんとかして,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_13769,2021-12-03 13:03:05,g4_gゔだ,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_5866,2021-11-26 20:51:02,せっかく貯めたポイントなのに,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_6854,2021-12-03 10:46:09,結局チャージしてあるポイントを使えなかった,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,チャージしてあるポイントを使えなかった
g_3446,2021-12-10 16:11:56,いい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_1897,2021-10-24 13:52:41,が購入までにか掛かる時間が長い,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,購入までにか掛かる時間が長い
g_10405,2021-11-17 22:30:44,何度か機種変更を経てもずっと使い続けています、ジャンルが異常な位沢山あるけど細かくカスタマイズ出来るので見たくもないアイドル擬きとかを省けるので非常に助かります,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_8476,2021-11-18 19:30:07,まだ使用してませんが、tvcm見て便利とお得感で今後使用します,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_12891,2021-12-14 12:55:37,無料券をよくプレゼントしてくださいます,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_11862,2021-11-28 22:12:05,コロナウイルス変異株の情報が詳しくのるのでありがたいです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_9459,2021-10-21 20:02:00,windows11に対応させて下さいm*__m,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_6499,2021-11-28 00:08:00,クーポンやポイント使いたいのに、アプリを閉じるやフィードバック送信になったりする,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,クーポンやポイント使いたいのに、アプリを閉じるやフィードバック送信になったりする
g_12188,2021-12-11 18:05:29,しょーもな,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_12415,2021-10-25 21:48:51,何度やってもネットワーク接続エラー,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,ネットワーク接続エラー
g_6603,2021-11-29 12:43:48,まぁシステムの事は末端の店員には分からないんだろうけど言い方にカチンときてしまった,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_9315,2021-11-27 17:05:04,ですが、やはり重たいのには変わりはありませんでした,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,重たい
g_6552,2021-11-03 17:26:47,majicaアプリで割引クーポンが使えるので有り難い,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_10728,2021-11-22 12:39:54,便利,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_1266,2021-11-19 08:49:12,ほとんど数は少ない為に考えるよ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_7762,2021-12-12 17:33:36,地域キャンペーンで無理やりダウンロードさせられたクソアプリregionpayと比べたら、当たり前に色々な機能が使える,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_9885,2021-10-21 07:43:01,あいうえお←こんな感じです,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_7922,2021-10-23 14:58:42,使いやすかった,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_7632,2021-12-07 11:57:47,わざわざキャンペーンの為、使ったが酷いキャンペーン,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_2405,2021-10-24 21:31:35,対応する自販機も増えて、欠かせないアプリです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_933,2021-11-05 16:49:47,テキストや動くステッカーなどの種類も豊富で、とても良いと思います,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
g_13289,2021-11-23 14:45:48,suicaの起動に時間がかかる,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,suicaの起動に時間がかかる
g_7316,2021-11-29 01:15:55,の表示が出てアプリが立ち上がらない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アプリが立ち上がらない
g_2034,2021-11-21 00:31:15,よく使います,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_13622,at,content,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_9009,2021-11-26 12:12:57,使えます,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_14041,2021-11-20 10:15:00,あ、和屋やわはなわしやわやわわなはす,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_1769,2021-12-11 14:13:46,チケットがたくさんたまってお得です,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_10759,2021-11-30 16:21:47,スクープください,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6910,2021-10-31 13:48:26,アプリを再起動してください,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_878,2021-12-05 14:05:53,とてもよい,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
g_2782,2021-12-06 11:14:05,気付くとスタンプが貯まっていて、コーヒーが1本無料で飲めるから、すごくハッピーな気持ちになる,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_1029,2021-11-26 18:42:32,通信して購入可能になってお金を入れてボタンを押す直前に再度通信中状態になりスタンプが貯まらまい事がしばしば有りますたぶん商品ボタンを押す時にスマホが動いてしまい通信が途絶えてしまうのでしょうか,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,ボタンを押す直前に再度通信中状態になりスタンプが貯まらまい
g_4591,2021-12-12 09:57:49,いくつかのアプリで歩数が出ますが一番ばらついてます,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,アプリで歩数が出ますが一番ばらついてます
g_3724,2021-12-08 21:22:01,チケットも10枚ほどたまってますが、チケットの並び順を古い順にして欲しいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,チケットの並び順を古い順にして欲しい
g_6048,2021-11-30 12:47:43,通信エラーの期間長すぎ入金してるのに不安でしかない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,通信エラーの期間長すぎ
g_601,2021-11-15 21:19:07,間違いを書くと罰すると驚かす,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
