id,datetime,context,question,answer
g_13615,2021-11-22 08:13:08,アプリを起動すると処理中にエラーが発生しましたのメッセージが、その後無限に再処理→エラーを繰り返しアプリが起動しない,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,無限に再処理→エラーを繰り返しアプリが起動しない
g_8172,2021-12-14 13:12:15,買い物がしやすく成りました,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_4544947,2021-11-25T02:57:26.000Z,スマートニュースのアプリをお持ちの方へ、お得なクーポンを配信しております,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3477620,2021-12-06T13:52:25.000Z,モンモモラインモ~⊂o'⊥'o⊃,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9794,2021-11-06 02:03:29,ずっと使用させていただいております,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_4436912,2021-10-24T23:10:39.000Z,抽選でヘパリーゼwを10万名様にプレゼント,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_676819,2021-10-23T13:30:25.000Z,こいつに2500pay詐欺られました,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2603283,2021-11-29T04:34:41.000Z,〜参上,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2755,2021-11-16 10:54:29,ちょいとタイムラグ感じるけど、便利やしおまけつけてくれてありがとうって感じです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,タイムラグ感じる
g_4483,2021-11-05 22:44:46,なんなんだ,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
t_2986452,2021-11-30T04:28:46.000Z,はま,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4566389,2021-10-24T00:10:19.000Z,期間は10月19日火から10月25日月となります,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_537755,2021-11-15T10:30:00.000Z,アピタ・ピアゴの取り扱いアイテムが対象,この文はTwitterのツイートです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_11794,2021-12-07 15:56:49,農作業に役たちそう,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_10561,2021-11-23 08:30:40,解りやすい報道記事ですので一番先に毎日読んでいます,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1475719,2021-11-01T19:40:47.000Z,交換枠▸固定ツイート✎☡,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11793,2021-11-03 19:15:55,最新の話題を掲載して楽しいですが、60%表示で不満です,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,60%表示
g_5095,2021-11-15 12:47:44,はて,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_1790091,2021-11-08T08:28:14.000Z,¦シングル,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7842,2021-11-30 09:45:42,すざらしい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_5886,2021-11-28 10:51:30,何かの障害,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,障害
g_2981,2021-11-15 18:36:47,キャンペーンやイベントによってはスタンプがよく溜まってドリンクチケットがすぐ貰えます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_7384,2021-12-14 10:53:28,クーポンの使用期限が早い,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,クーポンの使用期限が早い
g_4200,2021-12-12 17:53:46,以前、みんなが書いているのに改善されないのでメールしましたが無反応です,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,メールしましたが無反応
g_6073,2021-11-28 16:33:40,全然開けない私のスマホandroidだからかな,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,全然開けない
g_2574,2021-11-26 17:37:45,毎日楽しみに歩いています,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_12594,2021-10-24 08:04:12,猫の声を聞き取ってくれない,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,猫の声を聞き取ってくれない
t_3214165,2021-12-02T22:12:46.000Z,5倍,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1029825,2021-10-23T12:05:32.000Z,彼氏になりたい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1472057,2021-11-02T12:53:40.000Z,ゆか,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3247,2021-10-23 12:31:30,可もなく不可もないかな,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_13092,2021-12-11 19:47:43,よかった,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_1315485,2021-11-01T06:11:25.000Z,会計時にご利用できます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11552,2021-11-10 19:39:01,新しいタブをいくら新登場させても、ぬぐえない不快感を置き去りにしている,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,ぬぐえない不快感を置き去りにしている
g_13261,2021-11-30 13:57:29,使おうかと思ったらチャージすら使えずクレカ絶対に作りたくないオレにとってはデビットカードしかないのに最初の承認の次に来る、3dキュアーが対応してない為使えない,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,チャージすら使えず
t_3295181,2021-12-06T05:30:47.000Z,支払いはpaypayのみです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10543,2021-11-15 22:20:51,広告が多いのは仕方ないか,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,広告が多い
g_5508,2021-11-08 23:49:28,サービス悪いわ対応悪いわで本当にもう呆れるわ,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,サービス悪いわ対応悪い
g_2101,2021-12-15 21:10:37,️何故、5000歩/7000歩/9000歩/12000歩設定なのか,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_4309257,2021-10-25T01:15:42.000Z,ヘパリーゼwチャージ,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1175256,2021-11-09T03:25:14.000Z,アプリをダウンロードし口座開設時に紹介コードを入力してください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7483,2021-11-24 21:42:02,便利さがある,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_2296764,2021-11-16T22:19:51.000Z,先週金曜日から数えると1万ptくらい増える計算になるかもしれません,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_13874,2021-11-22 08:13:08,システムエラー,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,システムエラー
t_3172565,2021-12-04T11:57:07.000Z,賞品は12月末までにdmでご送付いたします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_787855,2021-10-23T15:25:15.000Z,《天野樹hp》,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_1489,2021-11-23 15:37:37,美味しいアプリだった❛֊❛„キタ━━━━゚∀゚━━━━,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2275020,2021-11-18T17:30:30.000Z,・paypay証券,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_36253,2021-11-13T16:11:08.000Z,大作戦,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
g_5997,2021-11-26 16:35:04,アプリが開かなくなりました,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アプリが開かなくなりました
g_4927,2021-12-15 18:46:17,決済確認すると決済されてないってでてくる,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,決済確認すると決済されてないってでてくる
g_6476,2021-11-28 12:01:23,早急に対応・改善しないのだろうか,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,早急に対応・改善しない
t_4257940,2021-11-15T15:11:30.000Z,20万以上のや豊富なアニメ、芸能、ビジネス用語を一発変換するナンバーワンキーボードアプリ画像・動画きせかえ機能も充実⸜*॑꒳॑*⸝♪,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_10467,2021-11-26 23:26:07,今も、彼女等が,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_5472,2021-10-23 23:10:41,一時的なエラーにより着信音が保存されませんでした,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,着信音が保存されませんでした
t_4037085,2021-11-05T10:34:52.000Z,独自のスキルは時を止める,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_12683,2021-11-25 04:17:10,40倍キャンペーンで1決済分が適応されず、付与額が本来より少なかったのでメールした,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,40倍キャンペーンで1決済分が適応されず、付与額が本来より少なかった
g_2150,2021-11-09 13:01:01,使っていくうちに慣れました́ー`色々設定は面倒ですが使ってみても良いと思います,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,設定は面倒
t_1831780,2021-11-15T10:46:40.000Z,ご検討よろしくお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2518481,2021-11-30T09:56:15.000Z,1等賞品はpaypayボーナス1万円相当が5名様に今すぐアクセス,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1870839,2021-11-17T06:13:21.000Z,金額の9割でやらせて頂きます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_852,2021-11-28 13:05:00,端末の曲がいきなり表示されなくなって使えなくなった,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,端末の曲がいきなり表示されなくなって使えなくなった
t_3397984,2021-12-08T12:20:04.000Z,結果シェアで毎日50名様に500円相当のpaypayボーナス当たる→結果は返信でをフォロー後にご参加下さい12/20迄,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3009530,2021-12-01T06:35:15.000Z,pcmaxdn2500円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10445,2021-12-13 07:43:13,非表示にした広告が、他のカテゴリーのタブでまた表示されるか,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,非表示にした広告が、他のカテゴリーのタブでまた表示される
g_6629,2021-11-28 16:30:06,使えない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,使えない
g_2951,2021-10-23 16:42:19,キャンペ-ンに当たったから登録したがコ-ドが無効になっていた超クソゴミアプリ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,コ-ドが無効になっていた
g_13458,2021-11-30 14:24:00,使用端末:xperiaxz1android9,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_7666,2021-11-22 20:00:16,便利やで,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_293548,2021-12-01T12:44:51.000Z,表現あるけど、先生に出会う前の無気力にふらついてた概念として好き,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_11951,2021-11-02 06:24:43,毎日ニュースありがとう,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1471609,2021-11-04T04:31:15.000Z,札幌市内手渡し,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2290668,2021-11-12T12:13:43.000Z,物資豪華セダンモクのみ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4190838,2021-11-28T11:29:32.000Z,草なのだ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_11099,2021-12-04 20:09:39,また、いつの情報なのかわからないタブが複数あるのは、ニュースアプリとして致命的な欠陥と感じる,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,いつの情報なのかわからないタブが複数ある
t_1636739,2021-11-04T06:07:02.000Z,第3回共通テスト模試解答,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_698329,2021-10-21T13:03:33.000Z,回収お願い致します,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_953681,2021-10-25T08:39:28.000Z,案件ない人ここまで来てください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_52125,2021-11-16T19:38:29.000Z,こんな声が続々と・・・,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
t_2065159,2021-11-22T12:18:27.000Z,︎ゴールド1ティア500円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_538334,2021-11-03T15:31:58.000Z,花王製品に関しては以下の2つもあり,この文はTwitterのツイートです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_12218,2021-11-29 07:58:58,ニュース拝見できて毎日見てます,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_10906,2021-10-30 07:45:05,いつも新しい情報を届けてくれて読みがいがあります,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_1718,2021-11-09 19:47:08,なぜ自販機と繋がらないのか分からないです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機と繋がらない
t_228800,2021-10-23T04:27:53.000Z,もうマックにしよう,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_11655,2021-11-24 19:59:38,本当は星1すらつけたくなく、マイナスがあるなら、そこで最低評価を下したい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_4415117,2021-10-24T01:45:07.000Z,この機会に、家ヘパw始めませんか,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6288,2021-11-27 08:11:19,仕方なくマジカカードをだしましたが、店内で起動出来ない事はマジカアプリは頻繁にあります,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動出来ない
g_743,2021-12-05 18:26:50,音ズレとサムネイルの反映、テキストの角度が調節しにくい問題だけ修正していただければ幸いです,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,音ズレとサムネイルの反映、テキストの角度が調節しにくい
g_7740,2021-12-12 12:41:13,非常にお得ですが、レジに並んでいて、今まさに決済をしようかという時に、不必要な広告が表示され、支払いができない状態になる仕様を、止められる機能があれば、星5でした,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,不必要な広告が表示され、支払いができない
t_4167464,2021-10-28T22:14:57.000Z,ボーッとしたスキンヘッドでハンター狂眼として活躍,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_5771,2021-11-26 02:38:02,困ります,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_11633,2021-11-03 10:16:03,いつも楽しみに見ています,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_233,2021-10-22 12:24:29,よくいろいろなネタ満載で感心しますよ,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_3528802,2021-12-05T23:21:48.000Z,見て回避無理じゃん,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2265535,2021-11-17T21:13:29.000Z,paypay支払いで500円引き️️️,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10580,2021-11-02 14:24:40,現在位置してるんですけど裁判にされたけど裁判にされたけどパスワードが、勝手に変えられて居たからです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,パスワードが、勝手に変えられて居た
g_6924,2021-11-29 23:49:18,会員証の時計って必要,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_86494,2021-11-01T10:39:11.000Z,面白くてやってみた,この文はTwitterのツイートです。Buzzvideoアプリの欠陥やBuzzvideoアプリに対する要望が書かれているのはどこですか？,
t_4060507,2021-10-28T03:53:53.000Z,×まさかのコラボ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_13182,2021-11-10 12:45:51,お金を返してほしいです,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,お金を返してほしい
g_3945,2021-11-26 07:13:04,便利に使わせて頂いてます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_2260,2021-12-12 17:16:02,しかし、その自販機が建物内であったり、利用できるとは限らない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機が建物内であったり、利用できるとは限らない
g_5740,2021-10-22 13:29:25,長渕剛くそったれの人生夢,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_11271,2021-11-17 23:04:11,古いタブレットでは重くて動きが遅い,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,重くて動きが遅い
g_1393,2021-12-02 12:59:57,後ろに人がいるとき,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2435051,2021-11-18T23:39:28.000Z,:21時~23時30分発,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3803,2021-10-23 04:59:26,消えるなら認証なんてしなかった,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,消える
t_1781364,2021-11-08T02:39:36.000Z,でも支払うチケットないんですよね,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2718,2021-11-17 07:36:38,金だけ取られて出てこない時がる,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,金だけ取られて出てこない
g_3381,2021-12-05 16:12:39,楽しくウォーキングができます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_9989,2021-12-05 00:26:01,大体分かりました,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1659111,2021-11-07T01:22:32.000Z,paypayモールでは日曜のお買い物が超おトク当たったボーナスを使っておトクにお買い物しよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2314,2021-10-31 00:18:45,接続されないときある,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,接続されない
t_755370,2021-10-21T13:41:09.000Z,お手隙の際にお返事頂ければと思います,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5951,2021-12-03 23:46:06,よく使ってますので早く改善して下さい,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,早く改善して下さい
g_13193,2021-11-30 13:31:01,スマート,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_13586,2021-10-28 12:31:46,いろんなペイがいまいち信用できないので、銀行やら電子マネーやらクレジットやらその他連携サービスがほぼあるを脳死しながら一纏めになってる楽天がいいです,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
t_4075835,2021-11-20T01:02:46.000Z,今日髪型イケてるな,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2807316,2021-11-29T04:34:54.000Z,参加費2000円paypay,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_279786,2021-10-25T15:47:02.000Z,borntobewild/無限大infinity,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_8315,2021-12-05 12:52:52,使い始めるまでちょっと時間がかかりましたが、使い出すとやっぱり便利なのが実感できました,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_2278017,2021-11-24T06:02:19.000Z,回収お願い致します,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10242,2021-11-27 10:12:25,まだわからん,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_4332,2021-11-05 21:10:44,wifi繋ぎ直しても、切ってもダメだった,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,wifi繋ぎ直しても、切ってもダメだった
t_1357646,2021-11-03T10:25:33.000Z,95銃剣パンダ、m4前期待機進化版銃剣、m4エヴァ、、m16ユニーコーン進化版、s-acrマダムローズ銃剣、緑akー、精鋭13番,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2764195,2021-12-01T04:00:54.000Z,よろしくお願いいたします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9604,2021-10-23 16:35:47,好きなキーボードが作れてとても好きです,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_13919,2021-12-03 20:53:26,楽天カードを変更すると設定途中で無限ループになり使えないがエラーの原因を示唆する適切なメッセージがでないため詰む,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,楽天カードを変更すると設定途中で無限ループになり使えない
t_3319623,2021-12-15T12:32:25.000Z,idで詐欺報告無いかのご確認下さい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5998,2021-11-27 18:28:05,せっかくの激安の殿堂も台無し,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_7639,2021-11-13 00:24:52,お気に入りを編集できるなら、それをトップに置けるようにしなければ意味が無い,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,お気に入りを編集できるなら、それをトップに置けるようにしなければ意味が無い
g_10376,2021-11-15 11:49:46,便利です,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_12491,2021-11-20 20:33:43,かなり楽しいです、ネコ語はスーパー富嶽で検証してください,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
g_10450,2021-11-11 07:53:35,朝スマニューが嬉しいです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_9893,2021-11-02 21:55:25,️可愛いのがたくさんあるから迷う,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1107660,2021-10-26T15:26:58.000Z,当方後日ウィル1点受け取り予定なのですが、ジュニア1点との交換、またもう1点のジュニアをpaypay経由にてお譲りして頂く事は可能でしょうか,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2753505,2021-11-27T15:39:29.000Z,3万円相当のpaypayボーナスが当たる“sランク賞”もご用意しておりますので、是非またご応募ください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5074,2021-11-18 13:13:28,契約解除しているはずだがクレカの引き落としをされていた,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,契約解除しているはずだがクレカの引き落としをされていた
