id,datetime,context,question,answer
g_13722,2021-11-04 17:30:35,突然使えなくなった,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,突然使えなくなった
g_7191,2021-12-15 12:12:18,バリスタを安く購入とても使いやすく満足満味も好みで美味しい,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_2212606,2021-11-22T07:10:06.000Z,モンモモラインモ~,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3398559,2021-12-07T09:57:22.000Z,やっぱそうだよね,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_107944,2021-11-17T12:00:43.000Z,缶でも、petでも,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_1244639,2021-11-10T15:31:44.000Z,はじめまして,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1490432,2021-11-10T13:21:14.000Z,必要な方はご一報ください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_1730,2021-12-10 00:44:19,ジョージア、当たるのはじめだけ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_13995,2021-11-26 12:43:27,使いやすい,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
t_624934,2021-10-25T05:28:07.000Z,︎ゴールド1ティア500円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4360664,2021-10-25T13:38:21.000Z,抽選でヘパリーゼwを10万名様にプレゼント,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1339401,2021-11-07T04:05:57.000Z,はをフォロー&ツイートしてpaypayボーナス1万円相当を当てよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2195205,2021-11-13T03:48:40.000Z,paypayモールでは日曜のお買い物が超おトク当たったボーナスを使っておトクにお買い物しよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_980944,2021-10-22T23:52:48.000Z,0万円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10574,2021-11-25 19:31:57,情報が多くて見たいものが流れてしまうのが残念,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,情報が多くて見たいものが流れてしまう
g_12932,2021-12-10 19:16:55,アプリと連動するならセブンを真似てでもええからやってほしい,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,アプリと連動するならセブンを真似てでもええからやってほしい
t_4184237,2021-12-01T11:04:40.000Z,simejiか笑笑,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_4365545,2021-10-25T10:58:56.000Z,この機会に、家ヘパw始めませんか,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_3891,2021-11-02 05:50:45,凄く良いです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2058002,2021-11-16T09:16:07.000Z,3サービス3つ利用ヤフーショッピング、ヤフオク、paypayフリマ、ヤフートラベル、ロハコ、ebookjapan等のうち3つ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1772069,2021-11-07T07:10:50.000Z,明日までやってるみたいです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_4015,2021-11-23 22:03:25,対応アプリの一覧にはあるのに、どうしてなんでしょう,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_2415,2021-11-11 10:04:13,買うときに選べない商品も有りますね,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_1915811,2021-11-13T23:49:32.000Z,支払い方法はpaypay、linepay、振り込み、現金書留、クレジットカード各種対応しております,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_1799,2021-11-24 17:24:06,接続はされてますが、それから先の画面にいかない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,先の画面にいかない
t_2515336,2021-11-24T15:21:56.000Z,こんばんは,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6205,2021-11-29 12:43:48,起動してもすぐに落ちてしまって開かない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動してもすぐに落ちてしまって開かない
g_1510,2021-11-08 05:38:29,やっていて楽しい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_422,2021-11-04 17:44:16,これからも懐かしい動画をよろしくお願い致します,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,懐かしい動画をよろしくお願い致します
t_3611423,2021-12-06T11:23:47.000Z,・paypayボーナス,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5351,2021-10-27 21:16:02,編集しても一時的なエラーにより設定できませんもう一度お試しくださいしか出ない,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,編集しても一時的なエラーにより設定できませんもう一度お試しくださいしか出ない
g_12629,2021-10-29 20:00:16,いきなり会えてうれしいって連呼されてびっくりしました,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
t_3133384,2021-12-05T03:26:15.000Z,美味しかった,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4348910,2021-10-24T02:38:41.000Z,ヘパリーゼwチャージ,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3995483,2021-10-30T05:23:23.000Z,一日二回ガチャでアイテムをハントせよ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_3970439,2021-10-31T03:12:44.000Z,simejiをインストールして壁紙をゲットしよう,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_4356,2021-11-25 15:23:16,というかちゃんと機能してないのが一番問題ですがね,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,ちゃんと機能してない
g_12305,2021-10-23 09:16:51,猫が全員大きな声で鳴くわけないし,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
g_6815,2021-11-28 16:33:40,なはずなんだがアンインストするにも今まで貯めたポイントやな何やら失いそうで出来ない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_1438599,2021-11-05T06:44:03.000Z,銀行振り込みではないので個人情報もバレない上、今まで代行依頼者の個人情報は秘密厳守しております,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3815,2021-12-04 16:38:48,お得に楽しくキャッシュレスに使えて良いです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_5485,2021-11-27 22:31:55,最新の曲などがあったりしていい,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_2574524,2021-11-28T02:05:34.000Z,※詳細はアプリ内でご確認下さい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_350447,2021-11-03T23:04:00.000Z,11/45時19位→6時15位,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_619104,2021-10-26T10:23:56.000Z,ポイントオタクの僕が悩み始めた,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8975,2021-11-29 17:02:04,ボーナスポイントもすぐ使えて良いですね,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_103240,2021-12-15T07:19:33.000Z,音源を録音して、それを使って丁寧に声を当てていくかのどっちかだと,この文はTwitterのツイートです。CapCutアプリの欠陥やCapCutアプリに対する要望が書かれているのはどこですか？,
t_1633587,2021-11-06T22:55:10.000Z,おは楽\^o^/,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2124,2021-11-01 07:12:26,チケットで、自分で使う自販機に接続するが活性化されません,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,チケットで、自分で使う自販機に接続するが活性化されません
g_4118,2021-12-09 07:50:43,自転車や車に乗ってないのに,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
t_2596590,2021-11-29T08:55:40.000Z,拡散求,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2287101,2021-11-13T01:22:54.000Z,足が浮腫んだ時に助かる,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5893,2021-11-29 15:03:15,カードは持っていたので良かったですが急だったのでビックリしました,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_2614111,2021-11-29T23:42:33.000Z,値段即決2,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_606361,2021-10-28T06:08:28.000Z,値下げ交渉承ります️,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9880,2021-11-23 14:37:24,あの、なんか動くキーボードを作ろうとしたら編集が失敗しましたってでて来てどうすれば動くキーボードに出来ますか,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,動くキーボードを作ろうとしたら編集が失敗しましたってでて来て
g_1723,2021-12-11 16:48:16,ポイントがあるからコカコーラの自動販売機を使った人には詐欺ですよ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_3337867,2021-12-13T04:21:46.000Z,結果シェアで毎日50名様に500円相当のpaypayボーナス当たる→結果は返信でをフォロー後にご参加下さい12/20迄,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3003864,2021-11-29T02:48:29.000Z,気軽にdmまで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_915689,2021-10-30T16:45:36.000Z,総合実績163,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3287583,2021-12-04T02:34:42.000Z,有名になりたいそうです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3348745,2021-12-15T04:34:07.000Z,までご連絡ください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3006572,2021-11-30T10:10:19.000Z,支払いはpaypayで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2372,2021-11-05 16:28:19,又、エラーを返すとしばらくはアプリが使えなく成ります,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,エラーを返すとしばらくはアプリが使えなく成ります
g_12755,2021-10-25 23:34:17,階層が深いのか、目指すところにすぐ行けないのが難点,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,目指すところにすぐ行けない
t_1937589,2021-11-12T15:36:53.000Z,ぺんぎん,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_467032,2021-11-02T14:01:55.000Z,気ままな天使たち-わたてん☆5,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_1662,2021-12-10 12:59:44,自販機の前で、時々フリーズ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機の前で、時々フリーズ
t_1227883,2021-11-05T02:23:19.000Z,はをフォロー&ツイートしてpaypayボーナス1万円相当を当てよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1988935,2021-11-10T22:34:20.000Z,○締め切り,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2890675,2021-11-27T02:34:26.000Z,本日武雄2r万車券的中,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4594145,2021-12-04T01:29:29.000Z,●対応機種,この文はTwitterのツイートです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_7344,2021-11-27 19:41:47,聞くところによるとアプリ更新の際アンドロイドに不具合がと聞きましたが、いつ改善されるのでしょうか,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,不具合
t_2109117,2021-11-18T14:55:12.000Z,陰キャコミュ障すぎてコンビニでpaypayでって言う時ちょっと躊躇う,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3780095,2021-11-11T03:29:55.000Z,×コラボキャンペーン,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_11708,2021-11-09 22:37:21,つまらん,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_495,2021-11-14 19:11:12,お家でもゴールデン、13年がおります,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_2341,2021-11-15 09:31:07,無料チケットの使い方が分かりにくくて、普通に160円払ってコーラ買った時はキレました笑わざと無料チケット使い辛くしてません,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,無料チケットの使い方が分かりにくくて
g_335,2021-11-07 10:58:30,広告の音量が喧しい,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,広告の音量が喧しい
t_2853926,2021-11-25T23:42:19.000Z,12/20迄,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5642,2021-10-21 16:48:02,バックグラウンド再生機能なくなったんですか,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,バックグラウンド再生機能なくなった
t_1176524,2021-11-07T11:29:37.000Z,よろしくお願いいたします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12630,2021-12-07 19:07:20,音声サンプルを録音してください,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,音声サンプルを録音してください
g_11267,2021-12-11 13:57:07,よし,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3926525,2021-11-28T00:45:23.000Z,あれだよ、なんだよその反応で1回無視してるんだよ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_10143,2021-11-16 00:06:17,そうすればそんな嘘なしで利用者が増えると思います,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3522710,2021-12-03T03:37:52.000Z,譲爆豪轟,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_947974,2021-10-29T09:58:12.000Z,そしてpaypayさんまだ息をしてない,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4049625,2021-10-30T00:21:00.000Z,simejiユーザーだけ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_10407,2021-10-27 16:05:39,こなさ,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_955773,2021-10-25T14:03:41.000Z,様の,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3225,2021-11-03 03:34:09,3度目の紛失,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_895348,2021-10-30T12:30:36.000Z,paypay欲しい人は引用元参加してね◜ω◝,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7077,2021-12-12 03:53:19,カードを取り出さなくても、携帯画面で処理してもらえるのが大変に便利です,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_3226667,2021-12-06T22:47:45.000Z,paypayはセール時の決済エラーが怖くて急ぎのチケ取りに使うのやめたけど、前に良くみたら1人分無料くらいのノリでポイント付いてたなw,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5944,2021-11-29 22:56:43,早く対処してほしい,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,早く対処してほしい
g_3264,2021-12-05 20:26:41,スタンプ貯めるのが楽しい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_9162,2021-11-13 07:41:43,最近、アプリ内にあるミニゲームが全然使えない,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,アプリ内にあるミニゲームが全然使えない
g_4568,2021-11-01 00:03:56,インストールし直したり電源入れ直したりしたら再カウントできるけど、1回じゃ出来なくて何回もアプリ入れ直したりして時間の無駄がすごい,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,インストールし直したり電源入れ直したりしたら再カウントできるけど、1回じゃ出来なくて
g_7793,2021-10-26 12:49:37,詐偽商法だよねぇ,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_5252,2021-11-08 18:38:55,スマホで使用していない時にも関わらず,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_2729707,2021-11-24T09:00:31.000Z,代行主複数マスター,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11231,2021-11-26 09:34:53,追記>クーポンをトップにしてるのにニューストップにいちいち戻る仕様は変えて欲しい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,クーポンをトップにしてるのにニューストップにいちいち戻る仕様は変えて欲しい
t_2532980,2021-11-30T06:50:11.000Z,どうぞお使いください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_240633,2021-11-24T22:39:04.000Z,缶でも、petでも,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_3788719,2021-11-23T16:58:34.000Z,ここでしか手に入らないidentityvぬいぐるみやゲームで使える手掛かり、オリジナルキーボードきせかえをもらっちゃおう,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1145971,2021-10-30T12:42:31.000Z,求:発券手数料,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9809,2021-10-24 16:15:36,横画面になったらローマ字になるから困る、,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,横画面になったらローマ字になる
t_4351438,2021-11-23T03:20:25.000Z,紹介コード7eb5f6を入力で,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3363102,2021-12-04T08:51:33.000Z,検索よりお声がけくださりありがとうございます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_556950,2021-10-27T12:34:19.000Z,paypay嬉しいです♡,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_4963,2021-11-26 01:17:44,1ヶ月のうちの1日奪われた気分です,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_13606,2021-12-09 01:58:37,エラーの内容も結果的に意味不明なもので、状況を更に混乱させている,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,エラーの内容も結果的に意味不明
g_13143,2021-11-28 04:42:57,エラーになり使い物にならないのでアンインストールしました,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,エラーになり使い物にならない
t_2953689,2021-12-01T14:28:31.000Z,支払いはpaypay、amazonギフトカードでお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_205986,2021-11-11T22:10:48.000Z,で,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_4303183,2021-11-18T07:20:23.000Z,スマートニュース7eb5f6,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_1407167,2021-11-05T10:55:10.000Z,主催枠募集,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12670,2021-11-29 13:15:36,重くてダウンロードに時間掛かりすぎです,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,ダウンロードに時間掛かりすぎ
g_2680,2021-11-23 12:18:45,自販機とつながりにくい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機とつながりにくい
t_916776,2021-10-23T09:32:10.000Z,与論島オーシャンマーケットではクレジットカード、電子マネー、楽天ペイ、paypay等のqr決済も使えます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3235063,2021-12-03T14:46:53.000Z,こんな俺に優しくしてくれた店員のおばちゃんありがとう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2757660,2021-11-26T20:00:44.000Z,実績はプロフから確認お願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3245229,2021-12-15T12:02:48.000Z,3万円相当のpaypayボーナスが当たる“sランク賞”もご用意しておりますので、是非またご応募ください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_197207,2021-10-26T06:51:09.000Z,で,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_765,2021-11-11 02:23:40,すぐに画面がクラッシュするのと、音が0,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,画面がクラッシュするのと、音が0
t_2128509,2021-11-13T07:09:34.000Z,詳細は,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_482644,2021-11-07T11:59:27.000Z,ほんとうにありがとう,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_1569,2021-10-29 19:20:57,どうやらもうご縁は無いようなので、消そうと思います,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_218557,2021-10-21T09:58:38.000Z,ドトールやギフト券などは同額程度お出しできます,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_876014,2021-10-27T11:11:05.000Z,リツイートとフォロー,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_549652,2021-10-27T09:05:35.000Z,送金済みの証拠写真添付します,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8955,2021-11-22 15:34:52,使用出来る店舗が分かりづらい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,使用出来る店舗が分かりづらい
g_2136,2021-10-26 12:08:39,1本買って、1本無料クーポンも嬉しい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_1233,2021-11-07 17:57:50,とても使いやすく、イベントでスタンプも貯まりやすいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_5451,2021-11-01 23:16:54,定期購入で設定してるのですが、更新しようとするとエラーになって更新する事が出来ません,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,更新しようとするとエラーになって更新する事が出来ません
t_294398,2021-12-15T07:45:32.000Z,アニュータはもっともっと頑張って欲しい,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_3710733,2021-12-15T11:34:59.000Z,反対でも可能,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2843,2021-11-24 13:09:46,意外に当たります,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_9665,2021-10-31 13:43:03,携帯の画面に日本語から英語に変換するバーの表示が画面に薄く焼き付いてしまったアンインストールしても治らないため薄いオレンジ色に線が入ったような状態になったyoutubeなどで全画面で見るとよくわかる程に画面に焼き付いている修理代を出してほしいレベルです,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,携帯の画面に日本語から英語に変換するバーの表示が画面に薄く焼き付いてしまった
